OBJECTID,REGION,PCTILE,MINORPCT,LOWINCPCT,LESSHSPCT,LINGISOPCT,UNDER5PCT,OVER64PCT,PRE1960PCT,UNEMPPCT,VULEOPCT,DSLPM,CANCER,RESP,PTRAF,PWDIS,PNPL,PRMP,PTSDF,OZONE,PM25,UST,D_LDPNT_2,D_DSLPM_2,D_CANCR_2,D_RESP_2,D_PTRAF_2,D_PWDIS_2,D_PNPL_2,D_PRMP_2,D_PTSDF_2,D_OZONE_2,D_PM25_2,D_UST_2
1593,IN, 62,0.181310032812335,0.366862229076218,0.117203894546415,0.000000000000000,0.066318158553430,0.178469983870312,0.447053301100757,0.048355979670158,0.268237265989804,0.304329037738031,20.000000000000000,0.263460811561979,413.604671140112998,0.009784977426237,0.101419560901798,0.745782487560154,1.444131576307430,44.215549010893298,9.292416264840179,2.549956461467150,15.608355361009901,14.711269659900500,11.992840176813999,12.929372422789500,15.322035023912500,15.099220474613700,14.655178932937400,15.557229828592799,14.837446724051400,18.202094222976601,17.019399170110201,15.098459074815199
1594,IN, 63,0.189183829425916,0.372350447031928,0.120161361605170,0.000000000000000,0.067448734512337,0.180857832941647,0.459827581743340,0.049643434501460,0.272751299771613,0.310314147121847,20.000000000000000,0.264929961089494,433.557256048378974,0.011181748151818,0.106013962900184,0.770883202606163,1.511059891692390,44.238507272331098,9.337445860273970,2.650108543605840,16.053081594206599,15.150467398711600,12.352673286689299,13.266143370492600,15.917826415883400,15.514272946205500,15.102690829420100,16.016056352942101,15.449634856601801,18.519865943694501,17.444169133974800,15.653845624778400
1595,IN, 64,0.195872807752009,0.378733607264043,0.122816123353366,0.000000000000000,0.068663536298811,0.183092705167173,0.466822308690012,0.051263714434156,0.278651300725114,0.314584864615967,20.000000000000000,0.266399110617009,449.234013487409015,0.012020915138247,0.109670605465157,0.801770512422651,1.564601503608010,44.265802758169997,9.364168243287670,2.769387546718390,16.464713593059201,15.625530451853400,12.826046114948801,13.627824663801601,16.533323057623299,15.988336705034600,15.611962407260000,16.658064466497400,16.135018610026901,19.007068021201100,17.889159172036500,16.331871086499000
1596,IN, 65,0.202761741491814,0.385501523271840,0.126183457595163,0.000000000000000,0.069788887091992,0.185804798961329,0.475807488969784,0.052824506198246,0.284600930376426,0.317616723086823,20.000000000000000,0.267868260144525,467.083693291490022,0.013051005015900,0.114202395574196,0.828183853570457,1.629561024185510,44.287496771241798,9.373906958904110,2.889946611791920,16.946634230062799,16.237039338066801,13.166754392545000,13.975056841388600,17.014936767075898,16.379472801906100,16.100698966002199,17.566662666218502,16.637362456972401,19.487175913128599,18.259608130704699,17.141878630933601
1597,IN, 66,0.208987738432438,0.391701030927834,0.128660251079165,0.000000000000000,0.071347846790345,0.188843468890554,0.486763340087808,0.054044320430875,0.290117160977260,0.323729861792587,20.000000000000000,0.269337409672040,485.459687377774003,0.014593666489993,0.118320959527154,0.860590106095276,1.701960456766730,44.296967939869297,9.396735441095890,3.012392099939470,17.547078880325600,16.838556221624600,13.687735880231299,14.377217683104700,17.650625092644699,16.768274212131502,16.653904725146301,18.176351466285599,17.229663187468400,19.875283648422499,18.750500739812601,17.800842724684799
1598,IN, 67,0.216285408760195,0.399472182565757,0.131331865798635,0.000000000000000,0.072337152035138,0.191208077101958,0.497630165289256,0.055387306570980,0.297002222446711,0.327862368576057,20.077784123358100,0.270806559199555,507.350682365520015,0.016193333873519,0.122534386007050,0.889754260319092,1.769368499646480,44.313706405228800,9.421844757808220,3.173670059823240,17.928718932748499,17.422331129277300,14.148198074682499,14.813928297717901,18.320565480477601,17.178732996509599,17.198027371091499,18.775722109216101,17.918695924762002,20.221811659625700,19.208585414011502,18.326806414049098
1599,IN, 68,0.223837687148524,0.407007286530825,0.134109245681275,0.000000000000000,0.073343688891852,0.194208472686733,0.512476081132797,0.057064597867365,0.303105883209315,0.334190786081997,20.379668760708199,0.272275708727071,524.855545393824968,0.017592440708345,0.127450805817385,0.935839512917335,1.844123968490830,44.344675288888901,9.446567375342459,3.361994932298340,18.350681319996301,18.131257657743500,14.591587830335300,15.273356125536599,18.791932796081699,17.739389254454998,17.886045045987800,19.333061950818500,18.430472421346099,20.662443109827301,19.790486523052898,19.045004965008200
1600,IN, 69,0.233304656976256,0.413737286033242,0.137478268799981,0.000000000000000,0.074633058772528,0.197022976404285,0.524389820705610,0.058363075364388,0.310530989993932,0.337606696993522,20.681553398058298,0.273744858254586,542.409223082157951,0.019131221662516,0.131669908458891,0.971175781303152,1.928064213720490,44.359407449346399,9.475512647123290,3.547934639864130,18.847374687462800,18.910505536997199,15.196309666189499,15.821785750481400,19.461147686435599,18.202164619553400,18.534835780992601,20.033695272810000,19.121386671565102,21.167481854034399,20.321356479872300,19.659124251151699
1601,IN, 70,0.243741765480895,0.421219319081551,0.140194489465153,0.000000000000000,0.076005961251863,0.199616122840690,0.539449541284403,0.059992503748126,0.319705093833780,0.341974643379835,20.983438035408302,0.275214007782101,561.552510159743974,0.021223367364561,0.137421409109473,1.007629519445760,1.993713040778500,44.374260163398702,9.491336047945200,3.734349039188620,19.461930725786999,19.635338185769001,15.714111680074000,16.277941091304999,20.178330305627401,18.779726996966598,19.097765039188602,20.709713879241999,19.857702349869399,21.785562632824700,20.855023706274100,20.392179881544600
1602,IN, 71,0.254017088313575,0.427782241876842,0.143641271289537,0.000000000000000,0.077481684981685,0.202768616860128,0.550373962837442,0.062048718771160,0.326455939550488,0.346651695413638,21.285322672758401,0.276683157309616,585.350549324630038,0.024124869465420,0.142099259817753,1.045948980817910,2.084935626719090,44.395033071895398,9.506554341095891,3.859401953894410,19.964229273851299,20.215635019108401,16.432911567610400,16.845316083108901,20.675765945392300,19.287654126573699,19.987911596671001,21.432706910175298,20.548436341700899,22.251850765220500,21.421812823123400,21.084287104839600
1603,IN, 72,0.264930144447075,0.436282985960747,0.147273901808785,0.000000000000000,0.078826064684789,0.206229485624946,0.564373653866049,0.064320544189356,0.333533851618342,0.349846130979020,21.587207310108500,0.278152306837132,609.972954431456969,0.026884631439827,0.146203560461767,1.077790101062610,2.174960258865400,44.421530577777801,9.529105224657529,4.085484950589300,20.491097281491999,20.938400474610599,17.105577350997901,17.418995592866100,21.401305120868901,19.934384669618900,21.072601260070901,22.222024567709500,21.288284593774200,22.766225282825602,21.958105054699800,21.954641433436102
