OBJECTID,REGION,PCTILE,MINORPCT,LOWINCPCT,LESSHSPCT,LINGISOPCT,UNDER5PCT,OVER64PCT,PRE1960PCT,UNEMPPCT,VULEOPCT,DSLPM,CANCER,RESP,PTRAF,PWDIS,PNPL,PRMP,PTSDF,OZONE,PM25,UST,D_LDPNT_2,D_DSLPM_2,D_CANCR_2,D_RESP_2,D_PTRAF_2,D_PWDIS_2,D_PNPL_2,D_PRMP_2,D_PTSDF_2,D_OZONE_2,D_PM25_2,D_UST_2
27,USA,26,0.130774443377212,0.152462299117824,0.041843748274380,0.000000000000000,0.034978999612254,0.094336132640835,0.039742721364356,0.020487168116121,0.178637111308472,0.148769681497315,17.983585583019401,0.235094326748849,61.920745017767402,0.000041877709808,0.028693195724678,0.144856552086098,0.162942558529913,38.847672442975004,7.699018279455610,0.157292027871272,-40.596794114288699,-58.241291203477900,-7256.833675366739953,-89.950509726912301,-42136.072988222600543,-0.356885168181275,-16.178016397399698,-72.387718847178505,-132.171634028687009,-11833.828240591699796,-2321.116851370099994,-203.358951697219993
28,USA,27,0.137118650063905,0.157257137465695,0.043497263413617,0.000000000000000,0.035927809000765,0.096384789503806,0.043118185523897,0.021328260037261,0.182870998706372,0.152772757583013,18.313937566104698,0.238107091172760,66.162730208698903,0.000049150621548,0.029864536350218,0.149374677244801,0.170492828993916,39.012271886036800,7.737332083068240,0.183455239380054,-37.828494518822097,-55.440825718553597,-6979.728424616770099,-86.448490146431794,-38698.070837144099642,-0.291617580951301,-15.214434723244301,-68.163299082869003,-121.450030730319995,-11426.956956126599835,-2243.395994898190111,-184.161936440490990
29,USA,28,0.143430494337312,0.162230466016683,0.045142626794577,0.000000000000000,0.036948723023518,0.098421900422431,0.046784265752947,0.022175463692703,0.187138282022954,0.156461649863427,18.644289549189999,0.241119855596671,70.636348022705803,0.000057744979971,0.031066031305974,0.153792783201299,0.178494102838159,39.180474664015897,7.778020943793030,0.210629687815304,-35.185168011128297,-52.853467852368802,-6719.671203438369957,-83.099510450816993,-35672.337941751102335,-0.240772486955646,-14.303641919160700,-64.142931639918501,-111.767025861145001,-11034.699880146699797,-2164.143889721759933,-166.474345499093999
30,USA,29,0.149628369911423,0.167101489467284,0.046823354359328,0.000000000000000,0.037871653008624,0.100486873039769,0.050539445838751,0.023073426567338,0.191508286131565,0.160239421279455,18.974641532275200,0.244132620020582,75.200363565684896,0.000067649745675,0.032298324789698,0.158083023881850,0.187039926335320,39.362228755178002,7.820962226610470,0.238717182982613,-32.673800052637802,-50.300728400424298,-6466.976163718300086,-79.971160381704195,-32867.640916766802547,-0.199971546176476,-13.425812669013100,-60.528452665456300,-102.629035006433000,-10656.710168087800412,-2086.777002102589904,-149.477747270327001
31,USA,30,0.156100829389919,0.171905840490867,0.048528082269300,0.000000000000000,0.038844224663517,0.102421246006614,0.054382601673683,0.023925790558738,0.196004604091215,0.163924242355446,19.304993515360501,0.247145384444492,80.076124939530004,0.000079377306804,0.033528023316424,0.162479623039553,0.195896743826760,39.560597067272298,7.861936318051460,0.268394754280669,-30.327656679396100,-47.879307954459300,-6223.020833326520005,-76.979471234136597,-30203.921778494099271,-0.163653984977316,-12.584814044424800,-57.153016415100502,-94.013536373335796,-10277.061850674999732,-2011.878192508220081,-133.840831049267990
32,USA,31,0.162611615451876,0.176665308928440,0.050367480579180,0.000000000000000,0.039723353745051,0.104393571712268,0.058549064981067,0.024794750061526,0.200462916395729,0.167696875264971,19.635345498445801,0.250158148868403,84.988154449325194,0.000092375353893,0.034708147331551,0.166959626271679,0.205669358137949,39.753211468466901,7.901726907893900,0.299482177294559,-27.974580816991800,-45.570479488448797,-5990.126667953630204,-74.021049331237904,-27545.481911906601454,-0.134414249616050,-11.773925837384800,-53.875959733700299,-86.361901035831394,-9910.609845269309517,-1938.947380600410042,-119.648742772589998
33,USA,32,0.169315284020555,0.181495445174568,0.052141137177470,0.000000000000000,0.040674119528271,0.106343010058885,0.062629681969085,0.025664750166994,0.205049018446924,0.171669597056473,19.965697481530999,0.253170913292314,89.890889658738104,0.000107329929070,0.036016713589548,0.171331510734874,0.216647547881748,39.933885805674102,7.940366387965750,0.332013925525632,-25.882783706796801,-43.254136925240999,-5762.811132915349845,-71.268626898845895,-25174.087655101699056,-0.110482197974631,-11.042092962742499,-50.977165556636798,-79.404993134766599,-9543.884819583929129,-1869.264270235649974,-106.198057588620003
34,USA,33,0.176149887006465,0.186457199441167,0.053885973428646,0.000000000000000,0.041631994812042,0.108345543530369,0.066861297813426,0.026526582323788,0.209556187244245,0.175833537390679,20.173509470822200,0.256183677716225,95.378110882138898,0.000123959284361,0.037332587241180,0.175844131459801,0.228849264372987,40.131190206471601,7.983031154577330,0.366451495110576,-23.813043870776401,-41.150760142779198,-5539.139546205129591,-68.354298010847003,-22999.360753825898428,-0.091386832291051,-10.329778945912500,-47.986021539421202,-72.987033400376305,-9186.612249472840631,-1803.310717815530097,-93.409045518315807
35,USA,34,0.183124187560735,0.191478795327937,0.055718271276558,0.000000000000000,0.042541454940987,0.110348081978646,0.071222137235406,0.027390083677335,0.214119752791384,0.179504871095533,20.367123054432302,0.259196442140135,100.889901631870998,0.000142111302864,0.038667399453989,0.180456874501221,0.242434892393298,40.311793168186597,8.023686027760411,0.404274043555755,-21.825732937872900,-38.966310892940299,-5326.404492373209905,-65.602857535372806,-21038.158437123900512,-0.072941701783659,-9.656329897679081,-45.190197914157601,-66.758567447914700,-8851.453151069199521,-1735.894786578689946,-81.608634242365895
36,USA,35,0.189912494571695,0.196403870653584,0.057631379083760,0.000000000000000,0.043411216682059,0.112362560202566,0.075948251439879,0.028297037066920,0.218791016715724,0.183607978630756,20.560736638042300,0.262209206564046,106.590127231192994,0.000162915029928,0.039985443342072,0.185091885142154,0.259088338215078,40.480650450715899,8.061756390517420,0.442762812967797,-19.887495313906498,-36.958408186163602,-5108.721526417370114,-62.897629634577498,-19101.074499686801573,-0.058567690252487,-9.024617155339930,-42.456468940641201,-61.489618925108502,-8514.225598098339105,-1668.601099420779974,-70.202245954288003
